longitude,latitude,year,count
139.0,-19.5,2020.0,1
139.0,-19.5,2021.0,2
139.0,-19.5,2022.0,2
139.0,-19.5,2024.0,4
139.0,-19.0,2021.0,8
139.0,-19.0,2023.0,1
139.0,-19.0,2024.0,43
139.0,-18.5,2024.0,110
139.0,-18.0,2023.0,6
139.0,-18.0,2024.0,12
139.0,-17.5,2021.0,2
139.0,-17.5,2022.0,4
139.0,-17.5,2023.0,4
139.0,-17.5,2024.0,1
139.0,-17.0,2021.0,4
139.0,-17.0,2022.0,5
139.0,-17.0,2023.0,1
139.0,-17.0,2024.0,2
139.0,-16.5,2020.0,1
139.5,-35.5,2020.0,1
139.5,-34.5,2024.0,1
139.5,-26.5,2024.0,10
139.5,-25.0,2024.0,1
139.5,-22.0,2021.0,3
139.5,-22.0,2022.0,1
139.5,-22.0,2024.0,3
139.5,-21.5,2022.0,3
139.5,-21.5,2024.0,7
139.5,-21.0,2024.0,55
139.5,-20.5,2020.0,5
139.5,-20.5,2021.0,3
139.5,-20.5,2022.0,5
139.5,-20.5,2024.0,29
139.5,-20.0,2020.0,1
139.5,-20.0,2024.0,20
139.5,-19.5,2021.0,2
139.5,-19.5,2024.0,20
139.5,-19.0,2021.0,4
139.5,-19.0,2023.0,2
139.5,-19.0,2024.0,9
139.5,-18.5,2023.0,2
139.5,-17.0,2020.0,3
139.5,-16.5,2020.0,1
139.5,-16.5,2023.0,1
140.0,-37.5,2022.0,1
140.0,-37.0,2020.0,1
140.0,-37.0,2021.0,7
140.0,-37.0,2024.0,1
140.0,-36.5,2020.0,10
140.0,-36.0,2020.0,5
140.0,-35.5,2020.0,9
140.0,-35.5,2024.0,2
140.0,-35.0,2020.0,1
140.0,-35.0,2021.0,1
140.0,-25.5,2024.0,6
140.0,-22.0,2020.0,1
140.0,-22.0,2022.0,2
140.0,-22.0,2024.0,9
140.0,-21.5,2024.0,10
140.0,-21.0,2021.0,3
140.0,-21.0,2024.0,37
140.0,-20.5,2021.0,19
140.0,-20.5,2023.0,4
140.0,-20.5,2024.0,4
140.0,-20.0,2021.0,15
140.0,-20.0,2022.0,2
140.0,-20.0,2024.0,26
140.0,-19.5,2021.0,1
140.0,-19.5,2024.0,1
140.0,-19.0,2024.0,1
140.0,-18.0,2022.0,3
140.0,-18.0,2023.0,1
140.5,-37.5,2020.0,2
140.5,-37.5,2021.0,1
140.5,-37.0,2020.0,1
140.5,-37.0,2021.0,2
140.5,-37.0,2022.0,16
140.5,-37.0,2023.0,1
140.5,-37.0,2024.0,1
140.5,-36.5,2024.0,2
140.5,-36.0,2022.0,1
140.5,-36.0,2024.0,1
140.5,-34.0,2021.0,1
140.5,-28.0,2021.0,5
140.5,-25.5,2024.0,1
140.5,-23.0,2021.0,2
140.5,-22.0,2021.0,4
140.5,-22.0,2024.0,11
140.5,-21.5,2020.0,7
140.5,-21.5,2023.0,25
140.5,-21.5,2024.0,31
140.5,-21.0,2020.0,6
140.5,-21.0,2021.0,4
140.5,-21.0,2022.0,1
140.5,-21.0,2023.0,1
140.5,-21.0,2024.0,113
140.5,-19.5,2021.0,1
140.5,-19.0,2023.0,23
140.5,-19.0,2024.0,14
140.5,-18.5,2022.0,1
140.5,-18.5,2024.0,1
140.5,-18.0,2021.0,1
141.0,-38.0,2022.0,1
141.0,-37.5,2020.0,2
141.0,-37.5,2021.0,2
141.0,-37.5,2024.0,1
141.0,-37.0,2020.0,1
141.0,-37.0,2021.0,29
141.0,-37.0,2022.0,3
141.0,-37.0,2023.0,1
141.0,-36.5,2020.0,1
141.0,-36.5,2021.0,11
141.0,-36.5,2022.0,3
141.0,-36.5,2024.0,3
141.0,-36.0,2021.0,3
141.0,-36.0,2024.0,4
141.0,-35.5,2021.0,22
141.0,-35.0,2023.0,2
141.0,-21.5,2020.0,1
141.0,-21.5,2021.0,1
141.0,-21.5,2022.0,3
141.0,-21.5,2024.0,62
141.0,-21.0,2024.0,40
141.0,-20.5,2024.0,4
141.0,-19.0,2024.0,5
141.0,-18.0,2020.0,4
141.0,-17.5,2021.0,1
141.5,-38.0,2022.0,1
141.5,-38.0,2024.0,1
141.5,-37.5,2021.0,1
141.5,-37.5,2022.0,3
141.5,-37.5,2023.0,1
141.5,-37.0,2021.0,1
141.5,-37.0,2023.0,2
141.5,-37.0,2024.0,3
141.5,-36.5,2020.0,6
141.5,-36.5,2021.0,14
141.5,-36.5,2022.0,6
141.5,-36.5,2023.0,9
141.5,-36.5,2024.0,8
141.5,-36.0,2020.0,3
141.5,-35.5,2023.0,6
141.5,-27.5,2024.0,11
141.5,-19.5,2024.0,1
141.5,-19.0,2024.0,3
141.5,-17.0,2020.0,9
141.5,-17.0,2021.0,2
141.5,-17.0,2022.0,2
141.5,-16.5,2023.0,1
141.5,-16.5,2024.0,5
141.5,-16.0,2021.0,3
141.5,-16.0,2022.0,2
141.5,-16.0,2024.0,1
141.5,-15.5,2021.0,2
141.5,-15.5,2022.0,6
141.5,-15.5,2023.0,1
141.5,-15.0,2021.0,1
141.5,-15.0,2022.0,3
141.5,-15.0,2023.0,1
141.5,-14.0,2022.0,6
141.5,-13.5,2020.0,1
141.5,-13.5,2022.0,2
141.5,-13.5,2024.0,1
141.5,-13.0,2020.0,2
141.5,-13.0,2022.0,9
141.5,-13.0,2023.0,4
141.5,-13.0,2024.0,1
141.5,-12.5,2021.0,1
141.5,-12.5,2022.0,3
141.5,-12.5,2023.0,1
142.0,-38.0,2020.0,6
142.0,-38.0,2021.0,2
142.0,-38.0,2022.0,1
142.0,-38.0,2024.0,2
142.0,-37.5,2020.0,1
142.0,-37.5,2021.0,1
142.0,-37.5,2022.0,6
142.0,-37.5,2023.0,1
142.0,-37.5,2024.0,6
142.0,-37.0,2021.0,7
142.0,-37.0,2022.0,6
142.0,-37.0,2023.0,1
142.0,-37.0,2024.0,8
142.0,-36.5,2020.0,3
142.0,-36.5,2021.0,2
142.0,-36.5,2022.0,2
142.0,-36.5,2023.0,2
142.0,-36.5,2024.0,5
142.0,-36.0,2020.0,1
142.0,-36.0,2021.0,3
142.0,-36.0,2024.0,1
142.0,-35.5,2022.0,1
142.0,-35.5,2024.0,1
142.0,-35.0,2023.0,2
142.0,-34.5,2020.0,3
142.0,-34.0,2020.0,1
142.0,-34.0,2024.0,1
142.0,-27.5,2020.0,3
142.0,-27.5,2024.0,3
142.0,-21.5,2021.0,1
142.0,-20.0,2024.0,9
142.0,-19.5,2022.0,1
142.0,-19.5,2024.0,2
142.0,-19.0,2021.0,39
142.0,-19.0,2022.0,4
142.0,-19.0,2023.0,1
142.0,-19.0,2024.0,10
142.0,-18.5,2020.0,4
142.0,-18.5,2021.0,4
142.0,-18.5,2023.0,1
142.0,-18.5,2024.0,8
142.0,-18.0,2020.0,3
142.0,-17.5,2020.0,11
142.0,-17.0,2021.0,2
142.0,-17.0,2024.0,18
142.0,-16.5,2021.0,4
142.0,-16.5,2022.0,19
142.0,-16.5,2023.0,1
142.0,-16.5,2024.0,30
142.0,-16.0,2020.0,1
142.0,-16.0,2021.0,3
142.0,-16.0,2022.0,1
142.0,-15.5,2020.0,8
142.0,-15.5,2021.0,15
142.0,-15.5,2022.0,8
142.0,-15.5,2023.0,7
142.0,-15.5,2024.0,10
142.0,-15.0,2021.0,3
142.0,-15.0,2022.0,5
142.0,-15.0,2023.0,1
142.0,-14.5,2020.0,11
142.0,-14.5,2021.0,2
142.0,-14.5,2022.0,1
142.0,-14.5,2023.0,3
142.0,-14.0,2020.0,2
142.0,-14.0,2021.0,5
142.0,-14.0,2022.0,1
142.0,-13.5,2021.0,7
142.0,-13.5,2022.0,14
142.0,-13.5,2023.0,4
142.0,-13.0,2020.0,6
142.0,-13.0,2021.0,4
142.0,-13.0,2022.0,7
142.0,-13.0,2023.0,6
142.0,-13.0,2024.0,6
142.0,-12.5,2020.0,3
142.0,-12.5,2021.0,4
142.0,-12.5,2022.0,2
142.0,-12.5,2023.0,7
142.0,-12.5,2024.0,6
142.0,-12.0,2020.0,1
142.0,-12.0,2021.0,6
142.0,-12.0,2022.0,1
142.0,-12.0,2023.0,4
142.0,-12.0,2024.0,8
142.0,-11.5,2020.0,3
142.0,-11.5,2021.0,7
142.0,-11.5,2024.0,15
142.5,-38.0,2020.0,1
142.5,-38.0,2021.0,3
142.5,-38.0,2022.0,4
142.5,-38.0,2023.0,2
142.5,-38.0,2024.0,1
142.5,-37.5,2020.0,2
142.5,-37.5,2021.0,3
142.5,-37.5,2022.0,4
142.5,-37.5,2024.0,139
142.5,-37.0,2021.0,6
142.5,-37.0,2022.0,1
142.5,-37.0,2023.0,4
142.5,-37.0,2024.0,69
142.5,-36.5,2020.0,2
142.5,-36.5,2022.0,1
142.5,-36.5,2024.0,14
142.5,-36.0,2023.0,1
142.5,-35.5,2023.0,1
142.5,-35.0,2022.0,2
142.5,-35.0,2023.0,1
142.5,-34.0,2021.0,2
142.5,-34.0,2024.0,4
142.5,-33.5,2020.0,1
142.5,-33.5,2021.0,17
142.5,-28.5,2020.0,1
142.5,-25.0,2024.0,3
142.5,-22.5,2021.0,3
142.5,-20.0,2024.0,5
142.5,-19.5,2021.0,3
142.5,-19.5,2024.0,41
142.5,-19.0,2021.0,12
142.5,-19.0,2022.0,4
142.5,-19.0,2024.0,61
142.5,-18.5,2020.0,2
142.5,-18.5,2021.0,10
142.5,-18.5,2023.0,16
142.5,-18.5,2024.0,9
142.5,-18.0,2020.0,9
142.5,-18.0,2021.0,2
142.5,-18.0,2024.0,16
142.5,-17.5,2020.0,4
142.5,-17.5,2021.0,6
142.5,-17.5,2022.0,3
142.5,-17.5,2024.0,53
142.5,-17.0,2021.0,3
142.5,-17.0,2022.0,8
142.5,-17.0,2024.0,102
142.5,-16.5,2020.0,1
142.5,-16.5,2021.0,9
142.5,-16.5,2022.0,5
142.5,-16.5,2023.0,20
142.5,-16.5,2024.0,52
142.5,-16.0,2021.0,4
142.5,-16.0,2022.0,4
142.5,-16.0,2024.0,7
142.5,-15.5,2021.0,1
142.5,-15.5,2023.0,1
142.5,-15.5,2024.0,11
142.5,-15.0,2020.0,1
142.5,-15.0,2021.0,1
142.5,-15.0,2022.0,2
142.5,-15.0,2024.0,5
142.5,-14.5,2020.0,7
142.5,-14.5,2024.0,3
142.5,-14.0,2020.0,1
142.5,-14.0,2021.0,4
142.5,-14.0,2024.0,1
142.5,-13.5,2023.0,15
142.5,-13.0,2020.0,3
142.5,-13.0,2021.0,6
142.5,-13.0,2022.0,2
142.5,-13.0,2023.0,2
142.5,-13.0,2024.0,2
142.5,-12.5,2020.0,3
142.5,-12.5,2023.0,1
142.5,-12.5,2024.0,1
142.5,-12.0,2021.0,2
142.5,-12.0,2023.0,12
142.5,-12.0,2024.0,4
142.5,-11.5,2021.0,2
142.5,-11.5,2022.0,8
142.5,-11.5,2023.0,2
142.5,-11.5,2024.0,12
142.5,-11.0,2022.0,4
142.5,-11.0,2023.0,6
142.5,-11.0,2024.0,1
143.0,-38.0,2020.0,6
143.0,-38.0,2021.0,18
143.0,-38.0,2022.0,20
143.0,-38.0,2024.0,12
143.0,-37.5,2020.0,3
143.0,-37.5,2021.0,22
143.0,-37.5,2022.0,10
143.0,-37.5,2023.0,10
143.0,-37.5,2024.0,49
143.0,-37.0,2020.0,4
143.0,-37.0,2022.0,4
143.0,-37.0,2023.0,1
143.0,-37.0,2024.0,14
143.0,-36.5,2020.0,2
143.0,-36.5,2024.0,1
143.0,-36.0,2023.0,1
143.0,-36.0,2024.0,2
143.0,-35.5,2023.0,1
143.0,-35.0,2023.0,2
143.0,-35.0,2024.0,1
143.0,-34.5,2021.0,2
143.0,-34.0,2020.0,1
143.0,-34.0,2023.0,1
143.0,-33.5,2021.0,28
143.0,-23.0,2023.0,3
143.0,-20.0,2021.0,1
143.0,-20.0,2024.0,6
143.0,-19.5,2021.0,3
143.0,-19.5,2024.0,9
143.0,-19.0,2020.0,3
143.0,-19.0,2021.0,4
143.0,-19.0,2024.0,21
143.0,-18.5,2022.0,1
143.0,-18.0,2020.0,4
143.0,-17.5,2020.0,1
143.0,-17.5,2021.0,18
143.0,-17.5,2024.0,21
143.0,-17.0,2020.0,43
143.0,-17.0,2021.0,11
143.0,-17.0,2022.0,4
143.0,-17.0,2024.0,25
143.0,-16.5,2020.0,19
143.0,-16.5,2021.0,11
143.0,-16.5,2022.0,8
143.0,-16.5,2024.0,21
143.0,-16.0,2020.0,5
143.0,-16.0,2022.0,4
143.0,-16.0,2023.0,1
143.0,-16.0,2024.0,1
143.0,-15.5,2021.0,2
143.0,-15.5,2022.0,5
143.0,-15.5,2024.0,1
143.0,-15.0,2020.0,1
143.0,-14.5,2021.0,1
143.0,-14.5,2022.0,2
143.0,-14.5,2024.0,1
143.0,-14.0,2020.0,1
143.0,-14.0,2021.0,5
143.0,-14.0,2022.0,1
143.0,-14.0,2024.0,6
143.0,-13.5,2021.0,3
143.0,-13.5,2022.0,5
143.0,-13.5,2023.0,4
143.0,-13.0,2020.0,5
143.0,-13.0,2021.0,6
143.0,-13.0,2022.0,2
143.0,-13.0,2023.0,2
143.0,-12.5,2020.0,8
143.0,-12.5,2021.0,1
143.0,-12.5,2023.0,7
143.0,-12.5,2024.0,3
143.0,-12.0,2020.0,1
143.5,-38.5,2024.0,1
143.5,-38.0,2020.0,10
143.5,-38.0,2021.0,19
143.5,-38.0,2022.0,14
143.5,-38.0,2023.0,7
143.5,-38.0,2024.0,22
143.5,-37.5,2020.0,7
143.5,-37.5,2021.0,7
143.5,-37.5,2022.0,6
143.5,-37.5,2023.0,8
143.5,-37.5,2024.0,39
143.5,-37.0,2020.0,4
143.5,-37.0,2022.0,1
143.5,-37.0,2023.0,3
143.5,-37.0,2024.0,7
143.5,-36.5,2023.0,1
143.5,-36.0,2022.0,2
143.5,-36.0,2023.0,3
143.5,-36.0,2024.0,2
143.5,-35.5,2024.0,2
143.5,-20.5,2021.0,4
143.5,-20.0,2020.0,3
143.5,-20.0,2021.0,1
143.5,-20.0,2022.0,10
143.5,-20.0,2024.0,3
143.5,-19.5,2020.0,15
143.5,-19.5,2021.0,14
143.5,-19.5,2022.0,1
143.5,-19.5,2024.0,9
143.5,-19.0,2020.0,3
143.5,-19.0,2021.0,3
143.5,-19.0,2024.0,8
143.5,-18.5,2020.0,1
143.5,-17.5,2020.0,1
143.5,-17.5,2021.0,2
143.5,-17.5,2024.0,1
143.5,-17.0,2020.0,4
143.5,-17.0,2021.0,3
143.5,-17.0,2022.0,1
143.5,-17.0,2024.0,7
143.5,-16.5,2020.0,14
143.5,-16.5,2021.0,3
143.5,-16.5,2022.0,7
143.5,-16.5,2024.0,8
143.5,-16.0,2021.0,3
143.5,-16.0,2022.0,4
143.5,-16.0,2024.0,1
143.5,-15.5,2020.0,11
143.5,-15.5,2021.0,3
143.5,-15.5,2022.0,7
143.5,-15.5,2023.0,2
143.5,-15.5,2024.0,1
143.5,-15.0,2020.0,10
143.5,-15.0,2021.0,4
143.5,-15.0,2022.0,10
143.5,-15.0,2024.0,5
143.5,-14.5,2022.0,3
143.5,-14.5,2023.0,3
143.5,-14.5,2024.0,8
143.5,-14.0,2020.0,3
143.5,-14.0,2023.0,1
143.5,-13.5,2020.0,1
144.0,-38.5,2021.0,1
144.0,-38.0,2021.0,10
144.0,-38.0,2022.0,9
144.0,-38.0,2024.0,7
144.0,-37.5,2022.0,1
144.0,-37.5,2024.0,6
144.0,-37.0,2020.0,3
144.0,-37.0,2021.0,3
144.0,-37.0,2022.0,13
144.0,-37.0,2023.0,2
144.0,-37.0,2024.0,5
144.0,-36.5,2022.0,6
144.0,-36.5,2023.0,5
144.0,-36.5,2024.0,2
144.0,-36.0,2021.0,1
144.0,-36.0,2022.0,1
144.0,-36.0,2023.0,1
144.0,-36.0,2024.0,1
144.0,-35.5,2021.0,5
144.0,-35.5,2023.0,3
144.0,-35.5,2024.0,1
144.0,-35.0,2021.0,3
144.0,-35.0,2022.0,3
144.0,-35.0,2023.0,3
144.0,-35.0,2024.0,2
144.0,-34.5,2024.0,1
144.0,-20.5,2024.0,2
144.0,-20.0,2020.0,7
144.0,-20.0,2021.0,1
144.0,-20.0,2022.0,2
144.0,-20.0,2024.0,6
144.0,-19.5,2021.0,1
144.0,-19.5,2023.0,2
144.0,-18.5,2020.0,5
144.0,-18.5,2021.0,1
144.0,-18.5,2024.0,36
144.0,-18.0,2024.0,1
144.0,-17.5,2020.0,3
144.0,-17.5,2022.0,1
144.0,-17.5,2024.0,6
144.0,-17.0,2020.0,10
144.0,-17.0,2022.0,3
144.0,-17.0,2024.0,1
144.0,-16.5,2020.0,17
144.0,-16.5,2021.0,3
144.0,-16.5,2022.0,4
144.0,-16.5,2024.0,3
144.0,-16.0,2020.0,2
144.0,-16.0,2021.0,12
144.0,-16.0,2022.0,1
144.0,-16.0,2023.0,3
144.0,-16.0,2024.0,1
144.0,-15.5,2021.0,1
144.0,-15.5,2023.0,27
144.0,-15.0,2020.0,2
144.0,-15.0,2021.0,7
144.0,-15.0,2022.0,7
144.0,-15.0,2023.0,1
144.0,-14.5,2020.0,1
144.0,-14.5,2021.0,2
144.0,-14.5,2022.0,2
144.5,-37.5,2023.0,1
144.5,-37.5,2024.0,1
144.5,-37.0,2024.0,2
144.5,-36.5,2021.0,8
144.5,-36.5,2022.0,3
144.5,-36.5,2023.0,3
144.5,-36.5,2024.0,8
144.5,-36.0,2022.0,3
144.5,-36.0,2024.0,4
144.5,-35.5,2021.0,2
144.5,-35.5,2022.0,2
144.5,-35.5,2023.0,3
144.5,-35.5,2024.0,6
144.5,-34.5,2021.0,1
144.5,-34.5,2023.0,4
144.5,-34.5,2024.0,3
144.5,-21.5,2024.0,1
144.5,-20.5,2022.0,4
144.5,-20.5,2024.0,2
144.5,-20.0,2020.0,7
144.5,-19.5,2021.0,1
144.5,-19.5,2024.0,1
144.5,-19.0,2024.0,2
144.5,-18.5,2021.0,7
144.5,-18.5,2024.0,6
144.5,-18.0,2020.0,5
144.5,-18.0,2021.0,7
144.5,-18.0,2022.0,1
144.5,-18.0,2024.0,1
144.5,-17.5,2020.0,1
144.5,-17.0,2021.0,3
144.5,-17.0,2024.0,3
144.5,-16.5,2020.0,1
144.5,-16.5,2021.0,1
144.5,-16.0,2020.0,4
144.5,-16.0,2021.0,3
144.5,-16.0,2023.0,7
144.5,-16.0,2024.0,1
144.5,-15.5,2020.0,3
144.5,-15.5,2021.0,1
144.5,-15.5,2022.0,3
144.5,-15.5,2023.0,5
144.5,-15.0,2020.0,21
144.5,-15.0,2022.0,1
144.5,-15.0,2023.0,2
144.5,-14.5,2020.0,1
144.5,-14.5,2021.0,10
144.5,-14.5,2022.0,5
144.5,-14.5,2023.0,5
144.5,-14.5,2024.0,1
145.0,-42.0,2022.0,2
145.0,-41.5,2024.0,3
145.0,-41.0,2020.0,2
145.0,-41.0,2022.0,3
145.0,-41.0,2023.0,5
145.0,-40.5,2020.0,8
145.0,-36.5,2021.0,10
145.0,-36.5,2022.0,2
145.0,-36.5,2023.0,3
145.0,-36.5,2024.0,3
145.0,-36.0,2021.0,2
145.0,-36.0,2023.0,3
145.0,-36.0,2024.0,7
145.0,-35.5,2021.0,8
145.0,-35.5,2022.0,1
145.0,-35.5,2023.0,2
145.0,-35.5,2024.0,7
145.0,-34.5,2021.0,1
145.0,-32.0,2023.0,1
145.0,-23.5,2024.0,1
145.0,-22.0,2021.0,2
145.0,-21.5,2020.0,2
145.0,-21.5,2021.0,5
145.0,-21.5,2023.0,1
145.0,-21.0,2020.0,1
145.0,-21.0,2021.0,1
145.0,-21.0,2024.0,3
145.0,-20.5,2021.0,1
145.0,-20.5,2022.0,1
145.0,-20.5,2023.0,1
145.0,-20.5,2024.0,89
145.0,-20.0,2020.0,1
145.0,-18.5,2020.0,7
145.0,-18.5,2021.0,1
145.0,-18.5,2022.0,2
145.0,-18.5,2024.0,2
145.0,-18.0,2020.0,5
145.0,-18.0,2022.0,1
145.0,-18.0,2024.0,2
145.0,-17.5,2020.0,5
145.0,-17.5,2022.0,1
145.0,-17.5,2024.0,2
145.0,-17.0,2022.0,1
145.0,-17.0,2023.0,18
145.0,-17.0,2024.0,1
145.0,-16.5,2020.0,2
145.0,-16.5,2021.0,2
145.0,-16.5,2023.0,7
145.0,-16.5,2024.0,11
145.0,-16.0,2021.0,3
145.0,-16.0,2023.0,3
145.0,-15.5,2020.0,4
145.0,-15.5,2021.0,1
145.0,-15.5,2022.0,1
145.0,-15.0,2020.0,19
145.0,-14.5,2020.0,2
145.5,-42.0,2020.0,2
145.5,-42.0,2021.0,3
145.5,-42.0,2023.0,1
145.5,-41.0,2020.0,3
145.5,-41.0,2021.0,1
145.5,-41.0,2023.0,3
145.5,-41.0,2024.0,2
145.5,-38.5,2024.0,1
145.5,-37.5,2021.0,1
145.5,-37.5,2023.0,1
145.5,-36.5,2020.0,3
145.5,-36.5,2021.0,8
145.5,-36.5,2022.0,9
145.5,-36.5,2023.0,4
145.5,-36.5,2024.0,6
145.5,-36.0,2021.0,7
145.5,-36.0,2022.0,9
145.5,-36.0,2023.0,3
145.5,-36.0,2024.0,11
145.5,-35.5,2021.0,13
145.5,-35.5,2022.0,7
145.5,-35.5,2023.0,3
145.5,-35.5,2024.0,18
145.5,-34.5,2020.0,4
145.5,-34.5,2021.0,3
145.5,-34.5,2023.0,6
145.5,-34.5,2024.0,5
145.5,-34.0,2022.0,4
145.5,-34.0,2024.0,1
145.5,-33.5,2021.0,2
145.5,-33.5,2022.0,2
145.5,-33.5,2023.0,1
145.5,-32.5,2023.0,3
145.5,-32.0,2021.0,1
145.5,-32.0,2023.0,1
145.5,-31.5,2023.0,5
145.5,-26.0,2024.0,2
145.5,-25.5,2022.0,4
145.5,-25.0,2022.0,1
145.5,-24.0,2023.0,3
145.5,-23.5,2021.0,10
145.5,-23.5,2024.0,2
145.5,-23.0,2021.0,1
145.5,-23.0,2023.0,1
145.5,-23.0,2024.0,5
145.5,-22.5,2023.0,31
145.5,-22.5,2024.0,1
145.5,-22.0,2020.0,2
145.5,-22.0,2021.0,7
145.5,-22.0,2022.0,1
145.5,-22.0,2023.0,12
145.5,-22.0,2024.0,6
145.5,-21.5,2020.0,14
145.5,-21.5,2024.0,17
145.5,-21.0,2020.0,18
145.5,-21.0,2021.0,8
145.5,-21.0,2023.0,3
145.5,-21.0,2024.0,67
145.5,-20.5,2020.0,4
145.5,-20.5,2024.0,16
145.5,-20.0,2020.0,2
145.5,-19.5,2024.0,3
145.5,-18.5,2020.0,9
145.5,-18.5,2023.0,17
145.5,-18.5,2024.0,1
145.5,-18.0,2020.0,4
145.5,-18.0,2021.0,2
145.5,-18.0,2022.0,2
145.5,-17.5,2022.0,1
145.5,-17.5,2023.0,1
145.5,-17.5,2024.0,1
145.5,-17.0,2020.0,1
145.5,-17.0,2021.0,1
145.5,-17.0,2023.0,3
145.5,-16.5,2024.0,1
145.5,-15.5,2024.0,1
146.0,-43.5,2023.0,1
146.0,-43.0,2020.0,1
146.0,-41.5,2022.0,1
146.0,-41.5,2024.0,4
146.0,-41.0,2024.0,1
146.0,-38.0,2020.0,3
146.0,-38.0,2021.0,1
146.0,-37.5,2020.0,3
146.0,-37.5,2021.0,3
146.0,-37.0,2021.0,1
146.0,-36.5,2021.0,4
146.0,-36.5,2022.0,9
146.0,-36.5,2023.0,2
146.0,-36.5,2024.0,5
146.0,-36.0,2020.0,2
146.0,-36.0,2021.0,22
146.0,-36.0,2022.0,14
146.0,-36.0,2023.0,13
146.0,-36.0,2024.0,30
146.0,-35.5,2020.0,2
146.0,-35.5,2021.0,33
146.0,-35.5,2022.0,11
146.0,-35.5,2023.0,5
146.0,-35.5,2024.0,16
146.0,-35.0,2021.0,6
146.0,-35.0,2022.0,1
146.0,-35.0,2023.0,6
146.0,-35.0,2024.0,12
146.0,-34.5,2020.0,1
146.0,-34.5,2021.0,22
146.0,-34.5,2022.0,5
146.0,-34.5,2023.0,20
146.0,-34.5,2024.0,36
146.0,-34.0,2021.0,6
146.0,-34.0,2022.0,3
146.0,-34.0,2023.0,3
146.0,-34.0,2024.0,10
146.0,-33.5,2021.0,3
146.0,-33.5,2022.0,2
146.0,-33.0,2021.0,15
146.0,-33.0,2023.0,29
146.0,-32.5,2021.0,7
146.0,-32.5,2023.0,6
146.0,-32.5,2024.0,1
146.0,-31.5,2023.0,4
146.0,-31.0,2022.0,3
146.0,-31.0,2023.0,1
146.0,-29.5,2023.0,1
146.0,-26.0,2021.0,1
146.0,-25.0,2021.0,1
146.0,-25.0,2022.0,6
146.0,-24.0,2020.0,3
146.0,-24.0,2022.0,8
146.0,-24.0,2024.0,2
146.0,-23.5,2021.0,7
146.0,-23.5,2022.0,9
146.0,-23.5,2023.0,3
146.0,-23.5,2024.0,1
146.0,-23.0,2022.0,2
146.0,-22.5,2022.0,1
146.0,-22.5,2024.0,22
146.0,-22.0,2020.0,1
146.0,-22.0,2023.0,4
146.0,-22.0,2024.0,5
146.0,-21.5,2020.0,12
146.0,-21.5,2022.0,6
146.0,-21.5,2023.0,2
146.0,-21.0,2024.0,34
146.0,-20.0,2020.0,4
146.0,-20.0,2021.0,1
146.0,-20.0,2024.0,2
146.0,-19.5,2023.0,2
146.0,-19.5,2024.0,4
146.0,-19.0,2021.0,1
146.0,-19.0,2023.0,11
146.0,-18.5,2022.0,1
146.0,-18.5,2023.0,1
146.5,-42.5,2020.0,1
146.5,-42.5,2021.0,5
146.5,-42.5,2022.0,1
146.5,-42.5,2023.0,5
146.5,-42.5,2024.0,5
146.5,-42.0,2024.0,5
146.5,-41.5,2021.0,1
146.5,-41.5,2024.0,1
146.5,-38.0,2020.0,2
146.5,-38.0,2021.0,1
146.5,-37.5,2020.0,5
146.5,-37.0,2020.0,72
146.5,-36.5,2020.0,12
146.5,-36.5,2021.0,1
146.5,-36.0,2020.0,3
146.5,-36.0,2021.0,8
146.5,-36.0,2022.0,9
146.5,-36.0,2023.0,4
146.5,-36.0,2024.0,23
146.5,-35.5,2021.0,10
146.5,-35.5,2022.0,7
146.5,-35.5,2023.0,4
146.5,-35.5,2024.0,19
146.5,-35.0,2021.0,4
146.5,-35.0,2022.0,2
146.5,-35.0,2023.0,8
146.5,-35.0,2024.0,2
146.5,-34.5,2021.0,5
146.5,-34.5,2023.0,8
146.5,-34.5,2024.0,4
146.5,-34.0,2021.0,2
146.5,-34.0,2022.0,3
146.5,-34.0,2023.0,2
146.5,-34.0,2024.0,1
146.5,-33.5,2021.0,10
146.5,-33.5,2022.0,5
146.5,-33.5,2023.0,4
146.5,-33.0,2021.0,5
146.5,-33.0,2022.0,23
146.5,-33.0,2023.0,26
146.5,-32.5,2022.0,1
146.5,-32.5,2023.0,3
146.5,-32.0,2022.0,2
146.5,-31.5,2020.0,1
146.5,-31.5,2023.0,1
146.5,-31.5,2024.0,1
146.5,-31.0,2023.0,14
146.5,-31.0,2024.0,1
146.5,-30.5,2021.0,1
146.5,-30.5,2022.0,7
146.5,-30.5,2023.0,6
146.5,-26.0,2020.0,4
146.5,-26.0,2022.0,1
146.5,-26.0,2024.0,1
146.5,-25.0,2024.0,19
146.5,-24.5,2020.0,4
146.5,-24.5,2021.0,6
146.5,-24.5,2023.0,3
146.5,-23.5,2024.0,3
146.5,-23.0,2021.0,6
146.5,-23.0,2022.0,1
146.5,-23.0,2024.0,22
146.5,-22.5,2020.0,4
146.5,-22.5,2021.0,2
146.5,-22.5,2022.0,8
146.5,-22.5,2024.0,5
146.5,-22.0,2020.0,3
146.5,-22.0,2024.0,3
146.5,-21.5,2024.0,1
146.5,-21.0,2023.0,1
146.5,-20.0,2022.0,1
146.5,-19.5,2021.0,1
146.5,-19.5,2022.0,1
146.5,-19.5,2023.0,2
146.5,-19.5,2024.0,4
147.0,-43.5,2020.0,2
