longitude,latitude,year,count,avg_frp,total_frp,pct_night,pct_high_intensity
148.75,-31.75,2021,4,122.6,490.2,0.0,0.0
148.75,-31.25,2021,6,115.1,690.7,0.0,0.0
148.75,-30.75,2021,1,71.3,71.3,0.0,0.0
148.75,-27.75,2021,2,98.8,197.5,0.0,0.0
148.75,-27.25,2021,6,117.4,704.3,0.0,0.0
148.75,-26.25,2021,8,139.2,1113.8,0.0,25.0
148.75,-25.75,2021,1,59.5,59.5,0.0,0.0
148.75,-25.25,2021,1,58.2,58.2,0.0,0.0
148.75,-24.75,2021,1,64.9,64.9,0.0,0.0
148.75,-24.25,2021,16,91.8,1468.0,0.0,12.5
148.75,-23.25,2021,1,71.3,71.3,0.0,0.0
148.75,-22.25,2021,3,58.1,174.3,0.0,0.0
148.75,-21.25,2021,7,115.5,808.8,0.0,0.0
149.25,-37.25,2021,2,140.2,280.5,0.0,0.0
149.25,-36.75,2021,3,130.4,391.2,0.0,0.0
149.25,-33.75,2021,1,100.3,100.3,0.0,0.0
149.25,-32.25,2021,1,67.3,67.3,0.0,0.0
149.25,-29.75,2021,2,102.1,204.2,0.0,0.0
149.25,-26.25,2021,2,60.3,120.5,0.0,0.0
149.25,-25.75,2021,3,90.6,271.8,0.0,0.0
149.25,-25.25,2021,1,53.3,53.3,0.0,0.0
149.25,-24.25,2021,2,109.9,219.8,0.0,0.0
149.25,-22.25,2021,1,275.4,275.4,0.0,100.0
149.25,-21.75,2021,5,160.0,799.8,0.0,40.0
149.75,-31.75,2021,1,107.3,107.3,0.0,0.0
149.75,-30.25,2021,2,95.6,191.2,0.0,0.0
149.75,-29.25,2021,1,64.5,64.5,0.0,0.0
149.75,-28.25,2021,1,70.7,70.7,0.0,0.0
149.75,-27.75,2021,3,62.2,186.5,0.0,0.0
149.75,-26.25,2021,2,64.2,128.4,0.0,0.0
149.75,-25.75,2021,2,196.0,392.1,0.0,0.0
149.75,-25.25,2021,5,60.1,300.5,0.0,0.0
149.75,-24.75,2021,1,106.7,106.7,0.0,0.0
149.75,-23.75,2021,9,117.1,1054.3,0.0,0.0
149.75,-23.25,2021,8,120.8,966.1,0.0,0.0
150.25,-31.25,2021,1,87.4,87.4,0.0,0.0
150.25,-30.25,2021,1,63.7,63.7,0.0,0.0
150.25,-25.75,2021,3,64.1,192.2,0.0,0.0
150.25,-25.25,2021,3,62.3,186.8,0.0,0.0
150.25,-24.25,2021,1,120.7,120.7,0.0,0.0
150.25,-22.75,2021,9,69.0,621.1,0.0,0.0
150.25,-22.25,2021,1,61.0,61.0,0.0,0.0
150.75,-27.25,2021,2,67.1,134.2,0.0,0.0
150.75,-26.25,2021,3,105.2,315.5,0.0,0.0
150.75,-25.75,2021,1,51.0,51.0,0.0,0.0
150.75,-25.25,2021,1,142.6,142.6,0.0,0.0
150.75,-24.75,2021,2,68.2,136.3,0.0,0.0
150.75,-23.25,2021,1,232.0,232.0,0.0,100.0
150.75,-22.75,2021,1,71.8,71.8,0.0,0.0
151.25,-28.25,2021,8,71.2,569.6,0.0,0.0
151.25,-26.75,2021,1,76.3,76.3,0.0,0.0
151.25,-26.25,2021,7,77.4,541.5,0.0,0.0
151.25,-25.75,2021,3,57.0,170.9,0.0,0.0
151.25,-25.25,2021,6,83.1,498.8,0.0,0.0
151.75,-24.75,2021,4,88.1,352.4,0.0,0.0
151.75,-24.25,2021,2,106.8,213.5,0.0,0.0
152.25,-29.25,2021,1,55.2,55.2,0.0,0.0
152.25,-26.75,2021,2,63.8,127.6,0.0,0.0
152.25,-26.25,2021,2,56.8,113.6,0.0,0.0
152.25,-25.25,2021,3,176.2,528.7,0.0,66.7
152.75,-31.25,2021,1,71.8,71.8,0.0,0.0
152.75,-30.25,2021,1,211.8,211.8,0.0,100.0
152.75,-26.75,2021,1,93.5,93.5,0.0,0.0
152.75,-25.25,2021,3,117.1,351.4,0.0,0.0
153.25,-27.25,2021,1,122.9,122.9,100.0,0.0
113.75,-22.75,2022,2,86.8,173.6,0.0,0.0
113.75,-22.25,2022,1,98.6,98.6,0.0,0.0
114.25,-27.75,2022,1,54.5,54.5,0.0,0.0
114.25,-26.75,2022,4,148.4,593.7,0.0,50.0
114.25,-24.75,2022,12,127.4,1529.0,0.0,8.3
114.25,-24.25,2022,11,69.6,765.9,0.0,0.0
114.25,-23.25,2022,1,88.5,88.5,0.0,0.0
114.25,-22.75,2022,13,84.8,1102.5,0.0,0.0
114.25,-22.25,2022,12,88.7,1064.5,0.0,0.0
114.75,-26.25,2022,1,58.0,58.0,0.0,0.0
114.75,-25.75,2022,90,94.5,8505.2,10.0,2.2
114.75,-25.25,2022,59,87.5,5161.7,13.6,3.4
114.75,-24.75,2022,22,116.4,2560.5,0.0,13.6
114.75,-23.75,2022,3,152.3,457.0,0.0,33.3
114.75,-23.25,2022,5,130.9,654.4,0.0,20.0
114.75,-22.75,2022,14,91.2,1276.6,0.0,0.0
115.25,-34.25,2022,3,101.3,303.8,0.0,0.0
115.25,-33.75,2022,3,89.9,269.6,66.7,0.0
115.25,-31.25,2022,1,62.9,62.9,0.0,0.0
115.25,-30.75,2022,3,173.3,519.8,0.0,0.0
115.25,-30.25,2022,31,118.7,3678.6,0.0,16.1
115.25,-29.75,2022,1,141.0,141.0,0.0,0.0
115.25,-25.75,2022,1,80.9,80.9,0.0,0.0
115.25,-25.25,2022,26,80.6,2095.8,0.0,0.0
115.25,-23.25,2022,3,85.4,256.1,0.0,0.0
115.75,-34.75,2022,4,84.9,339.6,0.0,0.0
115.75,-34.25,2022,14,128.0,1791.4,0.0,14.3
115.75,-33.75,2022,3,101.0,303.1,0.0,0.0
115.75,-33.25,2022,3,179.1,537.3,0.0,0.0
115.75,-32.25,2022,2,69.9,139.9,0.0,0.0
115.75,-31.75,2022,16,129.9,2078.6,0.0,18.8
115.75,-31.25,2022,10,148.2,1481.8,0.0,30.0
115.75,-30.25,2022,2,95.4,190.8,0.0,0.0
115.75,-29.25,2022,4,103.2,412.6,0.0,0.0
115.75,-28.75,2022,1,87.5,87.5,0.0,0.0
116.25,-34.75,2022,1,100.4,100.4,0.0,0.0
116.25,-34.25,2022,3,64.0,192.1,0.0,0.0
116.25,-33.75,2022,11,231.8,2550.3,0.0,54.5
116.25,-33.25,2022,14,129.4,1811.7,0.0,14.3
116.25,-32.25,2022,43,131.0,5634.3,0.0,14.0
116.25,-31.75,2022,12,137.5,1649.8,0.0,16.7
116.25,-31.25,2022,6,117.6,705.7,0.0,0.0
116.25,-30.75,2022,5,66.1,330.3,0.0,0.0
116.25,-30.25,2022,6,60.6,363.4,0.0,0.0
116.25,-29.75,2022,1,100.8,100.8,0.0,0.0
116.25,-28.75,2022,1,57.4,57.4,0.0,0.0
116.25,-22.25,2022,6,112.6,675.5,0.0,0.0
116.25,-21.75,2022,2,64.6,129.2,0.0,0.0
116.25,-21.25,2022,8,89.1,713.1,12.5,0.0
116.75,-34.75,2022,35,142.1,4974.0,0.0,20.0
116.75,-34.25,2022,7,89.3,624.9,0.0,0.0
116.75,-33.75,2022,2,70.3,140.6,0.0,0.0
116.75,-32.75,2022,3,83.5,250.6,0.0,0.0
116.75,-32.25,2022,6,71.3,427.7,0.0,0.0
116.75,-31.75,2022,9,89.2,803.0,0.0,11.1
116.75,-31.25,2022,6,116.6,699.8,0.0,33.3
116.75,-30.75,2022,1,79.7,79.7,0.0,0.0
116.75,-30.25,2022,6,68.1,408.3,0.0,0.0
116.75,-22.75,2022,1,126.5,126.5,0.0,0.0
116.75,-21.75,2022,11,77.2,849.0,0.0,0.0
116.75,-21.25,2022,33,100.6,3321.1,0.0,0.0
117.25,-34.75,2022,5,206.5,1032.4,0.0,40.0
117.25,-33.25,2022,6,75.9,455.6,0.0,0.0
117.25,-32.75,2022,8,72.3,578.7,0.0,0.0
117.25,-32.25,2022,6,101.7,610.2,0.0,0.0
117.25,-31.75,2022,4,112.0,447.9,0.0,0.0
117.25,-31.25,2022,1,146.5,146.5,0.0,0.0
117.25,-22.25,2022,5,68.2,341.1,0.0,0.0
117.25,-21.75,2022,5,82.2,411.0,0.0,0.0
117.25,-21.25,2022,4,94.8,379.4,0.0,0.0
117.75,-35.25,2022,1,78.4,78.4,0.0,0.0
117.75,-33.75,2022,4,81.2,324.8,0.0,0.0
117.75,-33.25,2022,2,105.4,210.7,0.0,0.0
117.75,-32.25,2022,33,136.3,4497.9,0.0,12.1
117.75,-31.75,2022,2,216.9,433.7,0.0,50.0
117.75,-31.25,2022,1,217.8,217.8,0.0,100.0
117.75,-22.25,2022,3,129.0,387.1,0.0,0.0
117.75,-21.75,2022,3,99.6,298.8,0.0,0.0
117.75,-21.25,2022,1,53.5,53.5,0.0,0.0
118.25,-30.75,2022,1,73.6,73.6,0.0,0.0
118.25,-29.75,2022,10,127.8,1278.5,0.0,20.0
118.25,-21.75,2022,2,191.8,383.5,0.0,50.0
118.25,-21.25,2022,14,105.0,1469.8,0.0,7.1
118.25,-20.75,2022,27,166.8,4504.3,3.7,25.9
118.25,-20.25,2022,1,61.7,61.7,0.0,0.0
118.75,-34.25,2022,5,184.0,920.2,0.0,20.0
118.75,-33.75,2022,1,138.0,138.0,0.0,0.0
118.75,-22.75,2022,8,99.0,791.8,0.0,0.0
118.75,-21.75,2022,1,97.1,97.1,0.0,0.0
118.75,-21.25,2022,1,245.1,245.1,0.0,100.0
118.75,-20.75,2022,1,152.5,152.5,0.0,0.0
119.25,-34.25,2022,14,178.9,2505.0,0.0,35.7
119.25,-32.75,2022,3,80.0,239.9,0.0,0.0
119.25,-32.25,2022,7,93.2,652.5,0.0,0.0
119.25,-31.25,2022,1,55.0,55.0,0.0,0.0
119.25,-28.75,2022,6,172.3,1033.9,0.0,50.0
119.25,-22.75,2022,1,130.0,130.0,0.0,0.0
119.25,-22.25,2022,1,124.0,124.0,0.0,0.0
119.25,-20.75,2022,1,60.1,60.1,0.0,0.0
119.75,-30.25,2022,22,89.8,1976.0,0.0,0.0
119.75,-22.75,2022,1,51.1,51.1,0.0,0.0
119.75,-21.75,2022,1,78.6,78.6,0.0,0.0
119.75,-21.25,2022,4,61.2,244.9,50.0,0.0
119.75,-20.75,2022,5,112.8,564.0,0.0,20.0
120.25,-33.75,2022,2,91.9,183.8,0.0,0.0
120.25,-32.25,2022,1,58.5,58.5,0.0,0.0
120.25,-31.75,2022,1,61.7,61.7,0.0,0.0
120.25,-30.75,2022,8,96.3,770.6,0.0,0.0
120.25,-30.25,2022,11,111.4,1224.9,0.0,9.1
120.25,-27.25,2022,2,88.3,176.6,0.0,0.0
120.25,-22.25,2022,3,101.9,305.6,0.0,0.0
120.25,-21.75,2022,3,98.9,296.6,0.0,0.0
120.25,-21.25,2022,25,100.4,2509.9,0.0,0.0
120.25,-20.75,2022,6,99.6,597.6,0.0,0.0
120.75,-33.75,2022,1,130.3,130.3,0.0,0.0
120.75,-32.25,2022,2,98.2,196.4,0.0,0.0
120.75,-31.75,2022,3,86.1,258.2,0.0,0.0
120.75,-30.75,2022,18,114.9,2067.6,0.0,5.6
120.75,-30.25,2022,7,67.6,473.4,28.6,0.0
120.75,-29.75,2022,1,74.2,74.2,0.0,0.0
120.75,-22.25,2022,3,72.9,218.6,0.0,0.0
120.75,-21.25,2022,11,104.6,1150.1,0.0,0.0
120.75,-20.75,2022,2,166.7,333.5,0.0,0.0
121.25,-31.75,2022,1,107.0,107.0,0.0,0.0
121.25,-29.75,2022,12,65.5,785.6,0.0,0.0
121.25,-20.25,2022,2,104.4,208.8,0.0,0.0
121.25,-19.75,2022,3,64.7,194.0,0.0,0.0
121.75,-22.75,2022,1,65.4,65.4,0.0,0.0
121.75,-20.75,2022,1,68.6,68.6,100.0,0.0
121.75,-20.25,2022,1,97.2,97.2,0.0,0.0
121.75,-19.75,2022,3,91.4,274.2,0.0,0.0
121.75,-18.75,2022,4,77.8,311.3,0.0,0.0
122.25,-31.75,2022,1,215.7,215.7,0.0,100.0
122.25,-25.25,2022,9,177.8,1599.8,0.0,55.6
122.25,-23.75,2022,1,61.7,61.7,0.0,0.0
122.25,-22.75,2022,4,81.5,326.1,0.0,0.0
122.25,-20.25,2022,7,84.1,588.8,0.0,0.0
122.25,-19.75,2022,6,170.8,1024.6,0.0,16.7
122.25,-18.75,2022,12,98.2,1178.9,0.0,8.3
122.25,-18.25,2022,2,83.2,166.3,0.0,0.0
122.75,-32.25,2022,2,81.4,162.8,0.0,0.0
122.75,-25.75,2022,2,61.7,123.4,0.0,0.0
122.75,-21.75,2022,1,59.0,59.0,0.0,0.0
122.75,-20.25,2022,16,85.6,1368.8,0.0,0.0
122.75,-19.75,2022,6,72.6,435.5,0.0,0.0
122.75,-19.25,2022,5,92.4,462.0,0.0,20.0
122.75,-18.75,2022,6,110.2,661.3,0.0,16.7
122.75,-18.25,2022,7,88.6,620.0,0.0,0.0
122.75,-17.75,2022,1,52.3,52.3,0.0,0.0
122.75,-17.25,2022,23,93.9,2158.8,0.0,0.0
122.75,-16.75,2022,43,103.4,4445.9,0.0,4.7
123.25,-27.75,2022,3,75.0,225.0,0.0,0.0
123.25,-22.25,2022,1,66.4,66.4,0.0,0.0
123.25,-21.75,2022,2,55.1,110.2,0.0,0.0
123.25,-20.75,2022,9,144.3,1298.4,0.0,33.3
123.25,-20.25,2022,7,72.6,508.5,0.0,0.0
123.25,-19.75,2022,1,51.6,51.6,0.0,0.0
123.25,-19.25,2022,20,106.4,2127.0,0.0,5.0
123.25,-18.75,2022,8,108.3,866.7,0.0,0.0
123.25,-18.25,2022,3,92.5,277.6,0.0,0.0
123.25,-17.75,2022,6,71.4,428.5,0.0,0.0
123.25,-17.25,2022,35,94.8,3318.4,0.0,2.9
123.25,-16.75,2022,6,74.5,446.9,0.0,0.0
123.75,-32.25,2022,1,55.7,55.7,0.0,0.0
123.75,-31.75,2022,2,127.4,254.8,0.0,0.0
123.75,-20.25,2022,2,83.2,166.5,0.0,0.0
123.75,-19.75,2022,22,102.3,2250.5,9.1,0.0
123.75,-19.25,2022,20,73.0,1460.5,20.0,0.0
123.75,-18.75,2022,21,99.3,2084.6,0.0,4.8
123.75,-18.25,2022,64,111.1,7107.4,0.0,9.4
123.75,-17.75,2022,47,91.8,4315.0,0.0,4.3
123.75,-17.25,2022,2,79.0,157.9,0.0,0.0
123.75,-16.25,2022,1,67.8,67.8,0.0,0.0
124.25,-31.25,2022,22,142.8,3142.6,0.0,31.8
124.25,-26.75,2022,1,105.4,105.4,0.0,0.0
124.25,-20.75,2022,2,106.2,212.4,50.0,0.0
124.25,-20.25,2022,8,154.8,1238.4,0.0,12.5
124.25,-19.75,2022,104,102.0,10612.7,1.0,5.8
124.25,-19.25,2022,11,112.7,1239.6,0.0,9.1
124.25,-18.75,2022,33,88.1,2905.7,0.0,0.0
124.25,-18.25,2022,5,104.4,522.0,0.0,0.0
124.25,-17.75,2022,39,107.5,4194.4,0.0,12.8
124.25,-17.25,2022,3,73.2,219.7,0.0,0.0
124.25,-16.75,2022,1,60.0,60.0,0.0,0.0
124.25,-15.25,2022,1,73.6,73.6,0.0,0.0
124.75,-30.25,2022,4,83.8,335.1,0.0,0.0
124.75,-22.25,2022,4,81.2,324.7,0.0,0.0
124.75,-21.25,2022,3,76.5,229.5,0.0,0.0
124.75,-20.25,2022,21,90.2,1895.1,0.0,0.0
124.75,-19.75,2022,7,90.3,632.4,28.6,0.0
124.75,-19.25,2022,8,100.4,803.1,0.0,0.0
124.75,-18.75,2022,8,131.0,1048.2,0.0,12.5
124.75,-18.25,2022,5,97.7,488.6,0.0,20.0
124.75,-17.75,2022,16,103.6,1657.7,0.0,12.5
124.75,-16.75,2022,2,107.8,215.7,0.0,0.0
124.75,-16.25,2022,1,98.6,98.6,0.0,0.0
125.25,-27.25,2022,3,131.4,394.2,0.0,0.0
125.25,-21.75,2022,1,66.5,66.5,100.0,0.0
125.25,-20.75,2022,1,150.4,150.4,0.0,0.0
125.25,-20.25,2022,4,74.1,296.4,25.0,0.0
125.25,-19.75,2022,21,84.7,1778.4,0.0,0.0
125.25,-19.25,2022,21,109.1,2290.7,0.0,9.5
125.25,-18.75,2022,13,101.2,1315.7,0.0,7.7
125.25,-18.25,2022,8,68.0,544.1,0.0,0.0
125.25,-17.75,2022,1,84.2,84.2,0.0,0.0
125.25,-17.25,2022,5,127.5,637.5,0.0,0.0
125.25,-16.75,2022,16,71.7,1147.3,0.0,0.0
125.25,-16.25,2022,3,74.0,221.9,0.0,0.0
125.25,-15.75,2022,1,81.0,81.0,0.0,0.0
125.75,-22.25,2022,26,89.7,2332.2,0.0,0.0
125.75,-21.25,2022,9,115.5,1039.8,0.0,0.0
125.75,-20.75,2022,1,81.8,81.8,0.0,0.0
125.75,-20.25,2022,1,215.9,215.9,100.0,100.0
125.75,-19.75,2022,5,61.9,309.3,0.0,0.0
125.75,-19.25,2022,27,87.8,2370.5,0.0,0.0
125.75,-18.75,2022,12,92.0,1103.5,8.3,0.0
125.75,-17.75,2022,2,107.9,215.7,0.0,0.0
125.75,-16.75,2022,3,62.8,188.4,0.0,0.0
125.75,-16.25,2022,2,126.4,252.8,0.0,0.0
125.75,-15.75,2022,2,63.0,126.1,0.0,0.0
125.75,-15.25,2022,4,103.8,415.2,0.0,0.0
125.75,-14.75,2022,1,64.3,64.3,0.0,0.0
125.75,-14.25,2022,2,86.2,172.4,0.0,0.0
126.25,-25.25,2022,2,59.7,119.4,0.0,0.0
126.25,-21.25,2022,2,67.4,134.7,0.0,0.0
126.25,-20.75,2022,1,50.3,50.3,0.0,0.0
126.25,-19.75,2022,5,130.2,651.0,0.0,0.0
126.25,-19.25,2022,1,71.2,71.2,0.0,0.0
126.25,-18.75,2022,7,63.3,443.0,0.0,0.0
126.25,-17.25,2022,10,94.5,945.0,0.0,10.0
126.25,-16.75,2022,23,100.1,2302.5,0.0,4.3
126.25,-16.25,2022,19,103.8,1972.6,0.0,5.3
126.25,-15.75,2022,5,63.8,318.8,0.0,0.0
126.25,-15.25,2022,3,88.5,265.5,0.0,0.0
126.25,-14.75,2022,1,64.2,64.2,0.0,0.0
126.25,-14.25,2022,1,66.5,66.5,0.0,0.0
126.75,-20.75,2022,16,167.5,2680.1,0.0,6.2
126.75,-19.75,2022,13,109.1,1417.9,0.0,7.7
126.75,-19.25,2022,27,99.5,2685.7,0.0,7.4
126.75,-18.75,2022,7,80.8,565.8,0.0,0.0
126.75,-18.25,2022,5,94.5,472.3,0.0,0.0
126.75,-17.25,2022,15,107.7,1615.2,0.0,13.3
126.75,-16.75,2022,3,83.7,251.1,0.0,0.0
126.75,-16.25,2022,7,143.3,1003.3,0.0,28.6
126.75,-15.75,2022,9,76.5,688.2,0.0,0.0
126.75,-15.25,2022,2,99.4,198.8,0.0,0.0
126.75,-14.75,2022,2,83.8,167.5,0.0,0.0
126.75,-14.25,2022,10,79.4,794.2,0.0,0.0
126.75,-13.75,2022,5,86.2,431.1,0.0,0.0
127.25,-19.75,2022,7,77.6,543.0,0.0,0.0
127.25,-19.25,2022,12,156.3,1875.7,0.0,41.7
127.25,-17.25,2022,11,110.0,1210.2,0.0,9.1
127.25,-16.75,2022,19,84.3,1602.1,0.0,0.0
127.25,-16.25,2022,11,93.3,1026.0,0.0,18.2
127.25,-15.75,2022,5,69.4,347.2,0.0,0.0
127.25,-14.75,2022,3,63.4,190.1,0.0,0.0
127.25,-14.25,2022,12,87.0,1043.8,25.0,8.3
127.25,-13.75,2022,6,93.9,563.5,0.0,0.0
127.75,-22.75,2022,1,148.9,148.9,0.0,0.0
127.75,-20.25,2022,2,225.9,451.9,0.0,100.0
127.75,-19.75,2022,93,112.0,10413.6,0.0,10.8
127.75,-19.25,2022,63,111.9,7046.6,0.0,9.5
127.75,-18.75,2022,11,121.0,1331.3,18.2,18.2
127.75,-18.25,2022,9,95.9,863.0,0.0,11.1
127.75,-17.75,2022,5,72.3,361.7,0.0,0.0
127.75,-17.25,2022,2,101.3,202.6,0.0,0.0
127.75,-16.75,2022,9,98.5,886.9,0.0,0.0
127.75,-16.25,2022,2,93.6,187.2,0.0,0.0
127.75,-15.75,2022,9,90.2,811.9,0.0,11.1
127.75,-15.25,2022,4,77.6,310.6,0.0,0.0
127.75,-14.75,2022,3,123.9,371.6,0.0,33.3
127.75,-14.25,2022,1,56.7,56.7,0.0,0.0
128.25,-25.75,2022,9,85.2,767.1,0.0,0.0
128.25,-25.25,2022,4,93.3,373.1,0.0,0.0
128.25,-24.75,2022,1,60.2,60.2,0.0,0.0
128.25,-20.25,2022,44,112.7,4956.6,0.0,6.8
128.25,-19.75,2022,61,121.3,7399.1,0.0,13.1
128.25,-19.25,2022,40,147.0,5881.9,0.0,22.5
128.25,-18.75,2022,8,120.3,962.5,50.0,0.0
128.25,-18.25,2022,4,89.1,356.3,0.0,0.0
128.25,-17.25,2022,2,119.2,238.4,0.0,0.0
128.25,-16.75,2022,10,76.2,762.0,0.0,0.0
128.25,-15.75,2022,9,86.2,775.9,0.0,0.0
128.25,-15.25,2022,3,139.6,418.9,0.0,33.3
128.75,-27.75,2022,1,64.2,64.2,0.0,0.0
128.75,-25.75,2022,10,92.0,919.8,0.0,0.0
128.75,-25.25,2022,1,51.4,51.4,0.0,0.0
128.75,-24.75,2022,6,126.6,759.3,0.0,0.0
128.75,-20.25,2022,11,71.5,786.6,0.0,0.0
128.75,-19.75,2022,24,99.6,2389.6,12.5,8.3
128.75,-19.25,2022,7,85.2,596.1,0.0,0.0
128.75,-17.75,2022,19,80.1,1522.0,0.0,0.0
128.75,-17.25,2022,4,59.6,238.5,0.0,0.0
128.75,-15.75,2022,7,79.9,559.2,0.0,0.0
128.75,-15.25,2022,14,91.8,1285.1,0.0,7.1
128.75,-14.75,2022,4,53.0,212.0,0.0,0.0
129.25,-28.25,2022,1,69.6,69.6,0.0,0.0
129.25,-26.25,2022,7,120.5,843.2,0.0,0.0
129.25,-25.75,2022,30,120.2,3606.9,0.0,13.3
129.25,-24.25,2022,3,109.4,328.1,0.0,0.0
129.25,-23.75,2022,8,91.2,729.2,0.0,0.0
129.25,-23.25,2022,11,69.0,759.2,0.0,0.0
129.25,-19.75,2022,69,104.8,7233.7,0.0,1.4
129.25,-17.75,2022,2,59.2,118.5,0.0,0.0
129.25,-17.25,2022,8,65.4,523.0,12.5,0.0
129.25,-15.75,2022,4,87.7,350.7,0.0,0.0
129.25,-15.25,2022,6,64.5,387.2,0.0,0.0
129.25,-14.25,2022,6,84.2,505.3,0.0,0.0
129.75,-29.25,2022,1,78.8,78.8,0.0,0.0
129.75,-24.25,2022,29,87.0,2524.1,0.0,3.4
129.75,-23.75,2022,30,75.6,2268.6,0.0,0.0
129.75,-23.25,2022,2,86.4,172.7,0.0,0.0
129.75,-21.75,2022,3,76.7,230.0,0.0,0.0
129.75,-19.75,2022,1,93.8,93.8,0.0,0.0
129.75,-19.25,2022,3,136.4,409.2,0.0,0.0
129.75,-18.75,2022,8,96.5,772.1,0.0,0.0
129.75,-18.25,2022,8,84.9,679.0,0.0,0.0
129.75,-16.75,2022,7,177.6,1243.0,0.0,57.1
129.75,-16.25,2022,9,83.5,751.3,11.1,0.0
129.75,-15.75,2022,7,72.1,504.5,14.3,0.0
129.75,-15.25,2022,9,90.0,809.9,0.0,11.1
129.75,-14.75,2022,1,122.6,122.6,0.0,0.0
129.75,-14.25,2022,38,96.4,3662.2,0.0,0.0
129.75,-13.75,2022,42,103.9,4364.5,2.4,4.8
130.25,-26.25,2022,8,121.1,968.6,0.0,12.5
130.25,-25.25,2022,1,92.3,92.3,0.0,0.0
130.25,-24.75,2022,7,69.7,488.0,0.0,0.0
130.25,-24.25,2022,80,107.0,8558.9,32.5,10.0
130.25,-23.75,2022,53,90.9,4818.4,1.9,5.7
130.25,-23.25,2022,47,114.0,5358.6,0.0,14.9
130.25,-22.75,2022,5,59.5,297.3,0.0,0.0
130.25,-22.25,2022,3,66.5,199.5,0.0,0.0
130.25,-18.25,2022,23,87.9,2022.6,0.0,0.0
130.25,-17.25,2022,1,54.6,54.6,0.0,0.0
130.25,-16.75,2022,13,95.8,1245.9,0.0,0.0
130.25,-16.25,2022,3,99.7,299.2,0.0,0.0
130.25,-15.75,2022,10,100.8,1008.0,0.0,0.0
130.25,-15.25,2022,14,109.3,1530.3,0.0,14.3
130.25,-14.75,2022,33,96.7,3190.5,0.0,3.0
130.25,-14.25,2022,22,85.0,1870.0,0.0,0.0
130.25,-13.75,2022,23,98.4,2263.2,0.0,0.0
130.25,-13.25,2022,3,67.0,200.9,0.0,0.0
130.25,-12.75,2022,1,56.6,56.6,0.0,0.0
130.25,-11.75,2022,6,83.2,498.9,0.0,0.0
130.75,-30.25,2022,5,81.7,408.5,0.0,0.0
130.75,-25.75,2022,4,88.7,354.8,0.0,0.0
130.75,-25.25,2022,9,94.3,848.6,0.0,0.0
130.75,-24.75,2022,1,53.4,53.4,0.0,0.0
130.75,-24.25,2022,5,110.6,552.9,0.0,0.0
130.75,-23.75,2022,73,120.6,8803.9,0.0,12.3
130.75,-23.25,2022,22,100.7,2214.6,0.0,4.5
130.75,-22.75,2022,8,85.0,680.1,0.0,0.0
130.75,-19.25,2022,1,101.3,101.3,0.0,0.0
130.75,-18.75,2022,31,103.5,3207.8,0.0,12.9
130.75,-18.25,2022,16,75.3,1204.9,0.0,0.0
130.75,-16.75,2022,1,59.1,59.1,0.0,0.0
130.75,-16.25,2022,9,71.5,643.6,0.0,0.0
130.75,-15.75,2022,15,95.7,1436.0,0.0,13.3
130.75,-15.25,2022,34,96.6,3284.0,0.0,2.9
130.75,-14.75,2022,34,86.6,2945.8,0.0,2.9
130.75,-14.25,2022,10,77.5,774.6,0.0,0.0
130.75,-13.75,2022,11,86.3,949.5,0.0,0.0
130.75,-13.25,2022,33,122.8,4051.2,0.0,15.2
130.75,-12.75,2022,6,107.7,645.9,0.0,0.0
130.75,-12.25,2022,2,146.7,293.3,0.0,0.0
130.75,-11.75,2022,7,84.4,590.7,0.0,0.0
131.25,-29.25,2022,1,81.3,81.3,0.0,0.0
131.25,-27.25,2022,3,90.7,272.0,0.0,0.0
131.25,-25.25,2022,21,132.1,2774.8,0.0,9.5
131.25,-24.75,2022,4,80.9,323.4,0.0,0.0
131.25,-24.25,2022,65,110.8,7201.9,3.1,10.8
131.25,-23.75,2022,19,89.6,1701.9,0.0,5.3
131.25,-23.25,2022,34,88.1,2996.7,5.9,2.9
131.25,-20.75,2022,7,91.0,636.9,0.0,0.0
131.25,-18.75,2022,1,96.5,96.5,0.0,0.0
131.25,-16.25,2022,4,82.8,331.3,0.0,0.0
131.25,-15.75,2022,12,109.6,1315.6,0.0,8.3
131.25,-15.25,2022,14,60.7,850.4,0.0,0.0
131.25,-14.75,2022,9,72.8,655.1,0.0,0.0
131.25,-14.25,2022,6,62.8,376.8,0.0,0.0
131.25,-13.75,2022,4,113.7,454.9,0.0,25.0
131.25,-13.25,2022,14,93.1,1303.2,0.0,7.1
131.25,-12.75,2022,5,63.4,317.2,0.0,0.0
131.25,-12.25,2022,4,125.1,500.2,0.0,25.0
131.25,-11.75,2022,3,81.5,244.4,0.0,0.0
131.75,-25.75,2022,4,121.4,485.4,0.0,0.0
131.75,-25.25,2022,4,103.3,413.2,0.0,0.0
131.75,-24.75,2022,7,71.2,498.2,0.0,0.0
131.75,-24.25,2022,2,83.4,166.8,0.0,0.0
131.75,-23.75,2022,12,82.2,986.8,0.0,0.0
131.75,-23.25,2022,27,90.2,2435.7,0.0,3.7
131.75,-22.75,2022,14,69.2,968.9,28.6,0.0
131.75,-22.25,2022,28,127.5,3569.7,0.0,21.4
131.75,-21.75,2022,22,135.5,2980.1,0.0,22.7
131.75,-21.25,2022,28,137.9,3860.2,0.0,17.9
131.75,-17.75,2022,4,63.0,252.1,0.0,0.0
